incident_id,No,Type,Status,Age Group,Gender
452324,1,Subject-Suspect,Unharmed,Adult 18+,Male
452324,2,Subject-Suspect,Unharmed,Adult 18+,Male
452324,3,Subject-Suspect,Unharmed,Adult 18+,Male
453022,0,Victim,Unharmed,Adult 18+,Male
451687,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452424,0,Victim,Killed,Adult 18+,Male
452424,1,Victim,Injured,Adult 18+,Male
452429,0,Victim,Unharmed,Adult 18+,Male
451819,0,Victim,Injured,Adult 18+,Male
452446,0,Victim,Injured,Adult 18+,Male
452446,1,Subject-Suspect,Unharmed,Adult 18+,Male
452389,0,Victim,Injured,,Male
452389,1,Victim,Unharmed,,Male
452389,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452477,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452249,0,Victim,Killed,Adult 18+,Male
452433,0,Subject-Suspect,Arrested,Adult 18+,Male
452304,0,Victim,Injured,Adult 18+,Male
453159,0,Victim,Injured,Teen 12-17,Male
453159,1,Subject-Suspect,Arrested,Adult 18+,Female
452597,0,Subject-Suspect,Unharmed,Teen 12-17,Male
454149,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452131,0,Victim,Killed,Adult 18+,Male
452131,1,Victim,Injured,Adult 18+,Male
452131,2,Victim,Injured,Adult 18+,Male
452131,3,Victim,Injured,Adult 18+,Male
454130,0,Victim,Unharmed,Adult 18+,Male
454130,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
454130,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454130,3,Subject-Suspect,Unharmed,Adult 18+,Male
452587,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453175,0,Victim,Killed,Adult 18+,Male
453175,1,Subject-Suspect,Unharmed,Adult 18+,Male
451855,0,Victim,Killed,Adult 18+,Male
451894,0,Victim,Killed,Adult 18+,Male
451894,1,Victim,Killed,Adult 18+,Male
451834,0,Victim,Injured,Adult 18+,Male
452294,0,Victim,Injured,Adult 18+,
452294,1,Subject-Suspect,Unharmed,Adult 18+,Male
452602,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
452602,1,Victim,Unharmed,Adult 18+,Female
452093,0,Victim,Injured,Adult 18+,Male
453586,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454080,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
456640,0,Victim,Killed,Adult 18+,Male
456640,1,Subject-Suspect,Unharmed,Adult 18+,Male
452288,0,Victim,Injured,Adult 18+,Male
452996,0,Victim,Injured,Adult 18+,Male
452263,0,Victim,Injured,Adult 18+,Male
452263,1,Subject-Suspect,Unharmed,Adult 18+,Male
451734,0,Victim,Injured,Adult 18+,Female
452261,0,Victim,Injured,Teen 12-17,Female
455063,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455063,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452259,0,Victim,Killed,Adult 18+,Male
452269,0,Victim,Killed,Adult 18+,Male
452269,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452222,0,Victim,Killed,Adult 18+,Male
452222,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452222,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
452188,0,Subject-Suspect,Killed,Adult 18+,Male
452224,0,Victim,Killed,Adult 18+,Male
452210,0,Victim,Unharmed,Adult 18+,Female
452210,1,Subject-Suspect,Unharmed,Adult 18+,Male
452206,0,Victim,Unharmed,Adult 18+,Female
452206,1,Subject-Suspect,Unharmed,Adult 18+,Male
452206,2,Subject-Suspect,Unharmed,Adult 18+,Male
453947,0,Victim,Injured,Adult 18+,
453947,1,Subject-Suspect,Unharmed,Adult 18+,Male
452290,0,Victim,Injured,Adult 18+,Male
452491,0,Victim,Killed,Adult 18+,Male
455626,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453110,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453110,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453123,0,Victim,Injured,Adult 18+,Male
452531,0,Victim,Killed,Adult 18+,Male
453136,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453136,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453136,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453136,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453136,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
465349,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452533,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
455025,0,Victim,Killed,Adult 18+,Male
455025,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452164,0,Subject-Suspect,Killed,Adult 18+,Male
452184,0,Victim,Injured,Adult 18+,Male
452184,1,Subject-Suspect,Unharmed,Adult 18+,Male
452184,2,Subject-Suspect,Unharmed,Adult 18+,Male
452918,0,Victim,Killed,Teen 12-17,Male
456747,0,Victim,Killed,Adult 18+,Male
452556,0,Victim,Injured,Adult 18+,Female
451943,0,Victim,Killed,Adult 18+,Female
452547,0,Victim,Injured,Adult 18+,Male
452547,1,Victim,Injured,Adult 18+,Male
451909,0,Victim,Injured,Adult 18+,Male
451909,1,Victim,Injured,,Male
454823,0,Victim,Injured,Adult 18+,Male
454823,1,Subject-Suspect,Unharmed,Adult 18+,Male
451891,0,Victim,Killed,Adult 18+,Female
451891,1,Subject-Suspect,Killed,Adult 18+,Male
452619,0,Victim,Injured,Adult 18+,Male
451862,0,Victim,Injured,Adult 18+,Male
452046,0,Victim,Injured,Teen 12-17,Male
452853,0,Victim,Injured,Adult 18+,Male
453113,0,Victim,Killed,Adult 18+,Male
452843,0,Victim,Injured,Adult 18+,Male
452843,1,Subject-Suspect,Unharmed,Adult 18+,Male
452843,2,Subject-Suspect,Unharmed,Adult 18+,Female
452055,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452007,0,Victim,Killed,Adult 18+,Male
452007,1,Victim,Killed,Adult 18+,Female
452007,2,Victim,Killed,Child 0-11,Male
452007,3,Victim,Injured,Teen 12-17,Female
452007,4,Subject-Suspect,Killed,Adult 18+,Male
452667,0,Victim,Injured,Adult 18+,Male
452667,1,Subject-Suspect,Unharmed,Adult 18+,Male
452667,2,Subject-Suspect,Unharmed,,
452667,3,Subject-Suspect,Unharmed,,
453827,0,Victim,Injured,Adult 18+,Male
452511,0,Victim,Killed,Adult 18+,Male
706820,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
706820,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452758,0,Victim,Unharmed,,Male
452758,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452120,0,Victim,Injured,Adult 18+,Male
452120,1,Victim,Injured,Adult 18+,Male
452120,2,Victim,Injured,Adult 18+,Male
452120,3,Victim,Injured,Adult 18+,Male
452120,4,Victim,Injured,Adult 18+,Male
452120,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452120,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452120,7,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452120,8,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452733,0,Victim,Killed,Adult 18+,Male
452733,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,
706818,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452691,0,Victim,Killed,Adult 18+,Male
452691,1,Subject-Suspect,Unharmed,Adult 18+,Male
452466,0,Victim,Unharmed,Adult 18+,Male
452466,1,Subject-Suspect,Injured,Adult 18+,Male
452550,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453822,0,Victim,Injured,Teen 12-17,Male
451757,0,Victim,Injured,Teen 12-17,Male
452713,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452713,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452713,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
451938,0,Victim,Injured,Adult 18+,Male
452545,0,Victim,Injured,Adult 18+,Male
453156,0,Victim,Injured,Adult 18+,Male
452539,0,Victim,Killed,Adult 18+,Male
452539,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453147,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452083,0,Victim,Killed,Adult 18+,
452083,1,Subject-Suspect,Killed,Adult 18+,Male
452001,0,Victim,Killed,Adult 18+,Male
452899,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452091,0,Victim,Killed,Adult 18+,Male
451931,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
451931,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
451931,2,Subject-Suspect,Unharmed,,Male
453377,0,Victim,Injured,Adult 18+,Male
489803,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
489803,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
451999,0,Victim,Injured,Adult 18+,Male
451949,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
452924,0,Victim,Killed,Adult 18+,Male
452924,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
451951,0,Victim,Unharmed,Adult 18+,Male
451951,1,Subject-Suspect,Arrested,,Male
451951,2,Subject-Suspect,Arrested,,Male
454293,0,Victim,Killed,Adult 18+,Male
454293,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454293,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453329,0,Victim,Injured,Adult 18+,Male
453329,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
453329,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
453329,3,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
458592,0,Victim,Unharmed,Adult 18+,Male
458592,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
458592,2,Subject-Suspect,Arrested,Teen 12-17,Male
458592,3,Subject-Suspect,Arrested,Teen 12-17,
458592,4,Subject-Suspect,Arrested,Teen 12-17,
452912,0,Victim,Killed,Adult 18+,Male
460787,0,Victim,Injured,Adult 18+,Male
452702,0,Subject-Suspect,Killed,Adult 18+,Male
1060289,0,Victim,Killed,Adult 18+,Male
1060289,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
1060289,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
1060289,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
1060289,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
1060289,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452155,0,Victim,Injured,Adult 18+,Female
452768,0,Victim,Injured,Child 0-11,Male
452768,1,Subject-Suspect,Killed,Adult 18+,Male
452972,0,Victim,Injured,Adult 18+,Male
452972,1,Subject-Suspect,Unharmed,Adult 18+,Male
734119,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453520,0,Victim,Injured,Teen 12-17,Male
453520,1,Subject-Suspect,Unharmed,,Male
453520,2,Subject-Suspect,Unharmed,,Male
452975,0,Victim,Injured,Teen 12-17,Male
452975,1,Victim,Injured,Teen 12-17,Male
452975,2,Subject-Suspect,Unharmed,,Male
453966,0,Victim,Killed,Adult 18+,Male
453966,1,Subject-Suspect,Unharmed,Adult 18+,Male
452979,0,Victim,Injured,Adult 18+,Male
452979,1,Victim,Injured,Adult 18+,Male
452988,0,Victim,Injured,Adult 18+,Female
452988,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
452982,0,Victim,Injured,Adult 18+,Male
452982,1,Subject-Suspect,Unharmed,,Male
452982,2,Subject-Suspect,Unharmed,,Male
453959,0,Victim,Unharmed,Adult 18+,Female
453959,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455017,0,Victim,Injured,Adult 18+,Male
455017,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453039,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453896,0,Victim,Injured,Adult 18+,Male
452504,0,Victim,Injured,Adult 18+,Male
453610,0,Victim,Injured,Adult 18+,Male
453610,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
685475,0,Victim,"Unharmed, Arrested",Adult 18+,Female
685475,1,Subject-Suspect,Injured,Adult 18+,Male
453081,0,Victim,Injured,Adult 18+,Male
453081,1,Victim,Injured,Adult 18+,Male
453071,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453069,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453062,0,Victim,Killed,Adult 18+,Male
453062,1,Victim,Injured,Adult 18+,Female
453062,2,Victim,Injured,Adult 18+,Male
454056,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454056,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452449,0,Subject-Suspect,Injured,Adult 18+,Male
452875,0,Victim,Killed,Adult 18+,Male
452875,1,Subject-Suspect,Unharmed,Adult 18+,Male
453657,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455049,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453469,0,Victim,Killed,Adult 18+,Male
453469,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453469,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453469,3,Subject-Suspect,Unharmed,Adult 18+,Male
454000,0,Subject-Suspect,Unharmed,Adult 18+,Male
452497,0,Victim,Killed,Adult 18+,Male
452497,1,Subject-Suspect,Arrested,Adult 18+,Male
453108,0,Victim,Unharmed,Adult 18+,Male
453212,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,5,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,6,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453212,7,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453206,0,Victim,Injured,Adult 18+,Male
453206,1,Victim,Injured,Adult 18+,Female
453203,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452660,0,Victim,Injured,Adult 18+,Male
452660,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453192,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453189,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
464082,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453183,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452756,0,Victim,Injured,Child 0-11,Male
452756,1,Subject-Suspect,Arrested,Adult 18+,Male
455724,0,Victim,Injured,Adult 18+,Male
455724,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452566,0,Victim,Injured,Adult 18+,Male
871378,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452542,0,Victim,Injured,Adult 18+,Male
452542,1,Subject-Suspect,Unharmed,Adult 18+,Male
453620,0,Victim,Killed,Adult 18+,Male
453620,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453078,0,Victim,Unharmed,Adult 18+,Female
453078,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452528,0,Victim,Injured,Adult 18+,Male
452528,1,Subject-Suspect,Unharmed,Adult 18+,Male
453125,0,Victim,Injured,Adult 18+,Male
453125,1,Subject-Suspect,Unharmed,,Male
453125,2,Subject-Suspect,Unharmed,,Male
453121,0,Victim,Injured,Teen 12-17,Male
453115,0,Victim,Injured,Adult 18+,Male
453115,1,Subject-Suspect,Unharmed,,Male
453115,2,Subject-Suspect,Unharmed,,Male
453115,3,Subject-Suspect,Unharmed,,Male
453115,4,Subject-Suspect,Unharmed,,Male
452318,0,Victim,Killed,Adult 18+,Male
452314,0,Victim,Injured,Adult 18+,Female
452314,1,Victim,Injured,Adult 18+,Male
452314,2,Subject-Suspect,Unharmed,,Male
453005,0,Victim,Injured,Adult 18+,Male
453153,0,Victim,Killed,Adult 18+,Male
453153,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453153,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
773825,0,Subject-Suspect,Arrested,Adult 18+,Male
452431,0,Victim,Injured,Adult 18+,Female
452897,0,Victim,Injured,Adult 18+,Male
454605,0,Victim,Unharmed,Adult 18+,Female
454605,1,Subject-Suspect,Unharmed,,Male
452674,0,Subject-Suspect,Killed,Adult 18+,Male
461506,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453295,0,Victim,Unharmed,Adult 18+,Male
453295,1,Subject-Suspect,Killed,Adult 18+,Male
453295,2,Subject-Suspect,Unharmed,Adult 18+,Male
453295,3,Subject-Suspect,Unharmed,Adult 18+,Male
452859,0,Victim,Injured,Adult 18+,Male
452859,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452859,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452859,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452683,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452683,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453348,0,Victim,Injured,Adult 18+,Male
453348,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453867,0,Victim,Killed,Adult 18+,Male
453867,1,Subject-Suspect,Unharmed,,Male
454312,0,Victim,Injured,Adult 18+,Female
454312,1,Subject-Suspect,Unharmed,Adult 18+,Female
531558,0,Victim,Injured,Adult 18+,Male
531558,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453310,0,Victim,Unharmed,Adult 18+,Male
453310,1,Subject-Suspect,Unharmed,Adult 18+,Male
458587,0,Victim,"Unharmed, Arrested",Teen 12-17,Male
458587,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
458587,2,Subject-Suspect,Unharmed,Adult 18+,Male
458587,3,Subject-Suspect,Unharmed,Adult 18+,Female
453259,0,Victim,"Unharmed, Arrested",Adult 18+,Male
453259,1,Victim,Unharmed,Adult 18+,Female
453259,2,Victim,Unharmed,Teen 12-17,Male
453259,3,Victim,Unharmed,Teen 12-17,Female
453259,4,Subject-Suspect,Unharmed,Teen 12-17,Male
452453,0,Subject-Suspect,Killed,Adult 18+,Male
452706,0,Victim,Killed,Adult 18+,Female
454821,0,Victim,Injured,Adult 18+,Male
453261,0,Victim,Unharmed,Teen 12-17,Male
453261,1,Subject-Suspect,Unharmed,,Male
453261,2,Subject-Suspect,Unharmed,,Male
453252,0,Victim,Injured,Adult 18+,Female
453252,1,Subject-Suspect,Unharmed,Adult 18+,Female
453247,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453723,0,Victim,Injured,Teen 12-17,Female
453723,1,Victim,Injured,,
454788,0,Victim,Injured,Adult 18+,Male
454788,1,Victim,Injured,Adult 18+,Male
454788,2,Victim,Injured,Adult 18+,Female
454788,3,Victim,Injured,Adult 18+,Female
454788,4,Subject-Suspect,Unharmed,Adult 18+,Male
453450,0,Victim,Killed,Adult 18+,Male
453450,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453450,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453450,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453450,4,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,
453450,5,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,
453327,0,Subject-Suspect,Unharmed,Adult 18+,Male
453441,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453341,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452720,0,Victim,Injured,Adult 18+,Female
452720,1,Subject-Suspect,Unharmed,Adult 18+,Male
453337,0,Subject-Suspect,Unharmed,Adult 18+,Male
454029,0,Victim,Injured,Adult 18+,Male
452266,0,Victim,Killed,Adult 18+,Male
452266,1,Subject-Suspect,Unharmed,Adult 18+,Male
453012,0,Victim,Injured,Adult 18+,Male
453012,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453025,0,Victim,Injured,Adult 18+,Female
453025,1,Victim,Injured,Teen 12-17,Female
453025,2,Subject-Suspect,Unharmed,Adult 18+,Male
453531,0,Victim,"Unharmed, Arrested",Adult 18+,Male
453531,1,Subject-Suspect,Injured,Adult 18+,Male
454580,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454580,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454580,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454580,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452202,0,Victim,Injured,Adult 18+,Male
452202,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
452320,0,Victim,Killed,Adult 18+,Male
452320,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452320,2,Subject-Suspect,Unharmed,,Male
452815,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452815,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452815,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452815,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
452815,4,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452815,5,Subject-Suspect,Arrested,Adult 18+,Male
452815,6,Subject-Suspect,Arrested,Adult 18+,Male
452815,7,Subject-Suspect,Arrested,Teen 12-17,
452815,8,Subject-Suspect,Arrested,Teen 12-17,
453837,0,Victim,Killed,Adult 18+,Female
453837,1,Subject-Suspect,Killed,Adult 18+,Male
454551,0,Victim,Unharmed,,
454551,1,Victim,Unharmed,,
454551,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
452638,0,Subject-Suspect,Killed,Adult 18+,Male
453568,0,Victim,Injured,Adult 18+,Female
453568,1,Subject-Suspect,"Injured, Arrested",Adult 18+,Female
452405,0,Victim,Killed,Adult 18+,Male
452405,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453435,0,Victim,Injured,Adult 18+,Male
452766,0,Victim,Killed,Adult 18+,Male
452998,0,Victim,Injured,Adult 18+,
452998,1,Victim,Injured,Adult 18+,
452998,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
456690,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453460,0,Victim,Killed,Adult 18+,Male
453460,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
706822,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
458887,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453495,0,Subject-Suspect,Killed,Adult 18+,Male
452935,0,Victim,Injured,Adult 18+,Male
452935,1,Subject-Suspect,Unharmed,Adult 18+,Male
453463,0,Victim,Injured,Adult 18+,Male
453583,0,Victim,Killed,Teen 12-17,Male
453583,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
453381,0,Victim,Killed,Adult 18+,Male
456642,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453397,0,Victim,Unharmed,Teen 12-17,
453397,1,Subject-Suspect,Unharmed,Adult 18+,Male
453232,0,Victim,Unharmed,,Male
453232,1,Victim,Unharmed,,Female
453232,2,Subject-Suspect,Killed,Adult 18+,Male
453232,3,Subject-Suspect,Unharmed,Adult 18+,Male
466932,0,Victim,Killed,Adult 18+,Male
466932,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
453873,0,Victim,Unharmed,Adult 18+,Male
453873,1,Subject-Suspect,Unharmed,,Male
453873,2,Subject-Suspect,Unharmed,,Male
453513,0,Victim,Killed,Adult 18+,Female
453513,1,Subject-Suspect,Killed,Adult 18+,Male
453885,0,Victim,Unharmed,Adult 18+,Male
453885,1,Subject-Suspect,Injured,Adult 18+,Male
453890,0,Victim,Injured,Adult 18+,Male
454563,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453892,0,Victim,Injured,Adult 18+,Male
453395,0,Victim,Injured,Adult 18+,Male
504380,0,Victim,Injured,Adult 18+,Male
504380,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
504380,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
504380,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
504380,4,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
504380,5,Subject-Suspect,Unharmed,Adult 18+,Male
459289,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453894,0,Victim,Killed,Adult 18+,Male
510261,0,Victim,Injured,Adult 18+,Male
510261,1,Subject-Suspect,Unharmed,Adult 18+,Male
510261,2,Subject-Suspect,Unharmed,Adult 18+,Male
454297,0,Victim,Killed,Adult 18+,Male
454843,0,Victim,Unharmed,Adult 18+,Male
454843,1,Subject-Suspect,Unharmed,,Male
454846,0,Victim,Unharmed,Adult 18+,Female
454846,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453738,0,Victim,Injured,Adult 18+,Male
453738,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
453345,0,Victim,Injured,Adult 18+,Male
453265,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
464161,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453383,0,Subject-Suspect,Unharmed,Adult 18+,Male
453243,0,Victim,Injured,Teen 12-17,Male
453243,1,Subject-Suspect,Arrested,Teen 12-17,Male
453393,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455641,0,Victim,Injured,Teen 12-17,Male
455022,0,Victim,Killed,Adult 18+,Male
455022,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453087,0,Victim,Injured,Adult 18+,Male
453030,0,Victim,Injured,Adult 18+,Male
453801,0,Victim,Killed,Adult 18+,Male
453801,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453010,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
455657,0,Victim,Killed,Adult 18+,Male
453694,0,Victim,Injured,Adult 18+,Male
453694,1,Subject-Suspect,Injured,Adult 18+,Male
454092,0,Victim,Killed,Adult 18+,Male
455110,0,Subject-Suspect,"Unharmed, Arrested",,Male
455110,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455110,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453104,0,Victim,Killed,Adult 18+,Male
453104,1,Victim,Injured,Adult 18+,Male
453104,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453104,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455646,0,Victim,Killed,Adult 18+,Male
455646,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455646,2,Subject-Suspect,Unharmed,Adult 18+,Male
453257,0,Victim,Killed,Adult 18+,Male
453257,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
453257,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455659,0,Victim,Unharmed,Adult 18+,Female
455659,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
455748,0,Victim,Killed,Adult 18+,Male
455748,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
454568,0,Victim,Killed,Adult 18+,Male
454568,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
456799,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
456799,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
