incident_id,No,Type,Status,Age Group,Gender
315515,0,Subject-Suspect,Injured,Adult 18+,Male
314089,0,Victim,Injured,Adult 18+,Male
314089,1,Subject-Suspect,Unharmed,Adult 18+,Male
314089,2,Subject-Suspect,Unharmed,Adult 18+,Male
314097,0,Subject-Suspect,Unharmed,Adult 18+,Male
316670,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314629,0,Victim,Injured,Adult 18+,Male
314442,0,Victim,Killed,Adult 18+,Male
314442,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316118,0,Victim,Unharmed,Adult 18+,Male
316118,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314125,0,Victim,Injured,Adult 18+,Female
315536,0,Victim,Injured,Teen 12-17,Female
315536,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
315608,0,Victim,Injured,Adult 18+,Male
315608,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314283,0,Subject-Suspect,Injured,Adult 18+,Female
316290,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314472,0,Subject-Suspect,Injured,Adult 18+,Male
314793,0,Victim,Killed,Adult 18+,Male
315114,0,Victim,Injured,Adult 18+,Male
315114,1,Victim,Injured,Teen 12-17,Male
314197,0,Victim,Injured,Child 0-11,Female
314197,1,Subject-Suspect,"Unharmed, Arrested",,
314197,2,Subject-Suspect,"Unharmed, Arrested",,
314915,0,Victim,Injured,Adult 18+,Male
314361,0,Victim,Injured,Adult 18+,Male
314361,1,Subject-Suspect,Unharmed,Adult 18+,Male
314147,0,Victim,Killed,Adult 18+,Male
315222,0,Victim,Killed,Adult 18+,Male
315222,1,Subject-Suspect,Unharmed,Adult 18+,Male
314705,0,Victim,Injured,Teen 12-17,Male
314705,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314705,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
314705,3,Subject-Suspect,Unharmed,Adult 18+,Male
314705,4,Subject-Suspect,Unharmed,Adult 18+,Male
315126,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
313987,0,Victim,Injured,Adult 18+,Male
313987,1,Victim,Injured,Adult 18+,Female
313987,2,Subject-Suspect,Unharmed,Adult 18+,Male
314487,0,Victim,Injured,Adult 18+,Male
314625,0,Victim,Injured,Adult 18+,Male
315386,0,Victim,Injured,Adult 18+,Male
313983,0,Victim,Injured,Adult 18+,Male
313983,1,Victim,Injured,Adult 18+,Male
313983,2,Subject-Suspect,Unharmed,,
314761,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
329716,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
329716,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314474,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
314474,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
314489,0,Victim,Injured,Adult 18+,Male
314489,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314352,0,Victim,Injured,Adult 18+,Male
314343,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315364,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314483,0,Victim,Injured,Teen 12-17,Male
325008,0,Victim,Injured,Adult 18+,Male
325008,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314281,0,Subject-Suspect,Injured,Adult 18+,Male
315456,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315456,1,Victim,Unharmed,Adult 18+,Female
315456,2,Victim,Unharmed,Child 0-11,Female
367321,0,Victim,Unharmed,Adult 18+,Male
367321,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
367321,2,Subject-Suspect,Unharmed,Teen 12-17,Male
367321,3,Subject-Suspect,Unharmed,Teen 12-17,Male
314470,0,Victim,Injured,Adult 18+,Male
313917,0,Victim,Killed,Adult 18+,Male
313917,1,Victim,Injured,Adult 18+,Male
313917,2,Subject-Suspect,Unharmed,,Male
314861,0,Subject-Suspect,"Unharmed, Arrested",,Male
314861,1,Victim,Unharmed,Adult 18+,Female
314861,2,Victim,Unharmed,Child 0-11,
314773,0,Victim,Unharmed,Adult 18+,Female
314773,1,Subject-Suspect,Injured,Adult 18+,Male
314724,0,Victim,Killed,Adult 18+,Male
314724,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314542,0,Victim,Unharmed,Adult 18+,Male
314542,1,Subject-Suspect,Unharmed,Adult 18+,Male
314926,0,Victim,Killed,Adult 18+,Male
314926,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314926,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314926,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314152,0,Victim,Injured,Adult 18+,Male
314009,0,Victim,Injured,Adult 18+,Male
314009,1,Subject-Suspect,Injured,Adult 18+,Male
314009,2,Subject-Suspect,Injured,Adult 18+,Male
315065,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314024,0,Victim,Injured,Adult 18+,Male
314024,1,Subject-Suspect,Unharmed,,Male
315075,0,Victim,Killed,Adult 18+,Male
315565,0,Victim,Injured,Adult 18+,Male
315058,0,Victim,Killed,Adult 18+,Male
314632,0,Victim,Killed,Adult 18+,Male
314919,0,Victim,Killed,Adult 18+,Male
315110,0,Victim,Killed,Adult 18+,Male
314789,0,Victim,Killed,Adult 18+,Male
314789,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314789,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314673,0,Victim,Killed,Adult 18+,Male
314673,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314673,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315573,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314142,0,Victim,Injured,Adult 18+,Male
314201,0,Victim,Killed,Adult 18+,Female
315052,0,Victim,Injured,Adult 18+,Male
314374,0,Subject-Suspect,Unharmed,Adult 18+,Male
319516,0,Subject-Suspect,Unharmed,Adult 18+,Male
319520,0,Subject-Suspect,Unharmed,Adult 18+,Male
319522,0,Subject-Suspect,Unharmed,Adult 18+,Male
319524,0,Subject-Suspect,Unharmed,Adult 18+,Male
315848,0,Victim,Unharmed,Adult 18+,Female
315848,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315278,0,Subject-Suspect,Unharmed,Adult 18+,Male
315278,1,Subject-Suspect,Unharmed,Adult 18+,Male
314802,0,Victim,Injured,Adult 18+,Male
314802,1,Subject-Suspect,Unharmed,Adult 18+,Male
314805,0,Victim,Killed,Adult 18+,Male
314805,1,Victim,Killed,Adult 18+,Male
314805,2,Victim,Injured,Adult 18+,Male
313947,0,Victim,Killed,Adult 18+,Male
313947,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
741983,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314316,0,Victim,Killed,Adult 18+,Female
314316,1,Victim,Killed,Child 0-11,Male
314316,2,Victim,Injured,Adult 18+,Male
314316,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314973,0,Victim,Killed,Child 0-11,Female
314973,1,Victim,Killed,Child 0-11,Female
314973,2,Subject-Suspect,Killed,Adult 18+,Female
313970,0,Victim,Killed,Adult 18+,Male
313970,1,Victim,Killed,Adult 18+,Female
313921,0,Victim,Injured,Adult 18+,Male
314656,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
319909,0,Subject-Suspect,Unharmed,Adult 18+,Male
314658,0,Victim,Injured,Adult 18+,Female
314658,1,Subject-Suspect,Unharmed,,Male
314661,0,Victim,Killed,Adult 18+,Male
314661,1,Subject-Suspect,Arrested,Adult 18+,Male
321295,0,Victim,Killed,Adult 18+,Male
321295,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314684,0,Subject-Suspect,Unharmed,Adult 18+,Male
315260,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315260,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315267,0,Subject-Suspect,Unharmed,Adult 18+,Male
314757,0,Victim,Killed,Adult 18+,Male
314686,0,Victim,Injured,Adult 18+,Male
315030,0,Victim,Injured,Adult 18+,Male
315030,1,Subject-Suspect,Unharmed,Adult 18+,Male
315030,2,Subject-Suspect,Unharmed,Adult 18+,Male
315256,0,Victim,Unharmed,Adult 18+,Male
315256,1,Victim,Unharmed,Adult 18+,Female
315256,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
315242,0,Subject-Suspect,Injured,Adult 18+,Male
315226,0,Victim,Injured,Adult 18+,Male
320064,0,Subject-Suspect,,Adult 18+,Male
320064,1,Victim,Unharmed,,Male
320064,2,Victim,Unharmed,,Female
317578,0,Victim,Killed,Adult 18+,Female
317578,1,Subject-Suspect,Killed,Adult 18+,Male
314692,0,Victim,Injured,Adult 18+,Male
314692,1,Victim,Injured,Adult 18+,Male
316804,0,Victim,Killed,Adult 18+,Male
314747,0,Victim,Killed,Adult 18+,Male
314747,1,Victim,Injured,Adult 18+,Male
314747,2,Subject-Suspect,Unharmed,Adult 18+,Male
314747,3,Subject-Suspect,Unharmed,Adult 18+,Male
315177,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315676,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315099,0,Victim,Injured,Adult 18+,Male
315099,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315099,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316827,0,Victim,Unharmed,Adult 18+,Male
316827,1,Subject-Suspect,Arrested,Adult 18+,Male
316827,2,Subject-Suspect,Unharmed,Adult 18+,Male
316827,3,Subject-Suspect,Unharmed,Adult 18+,Male
315207,0,Victim,Killed,Adult 18+,Male
315207,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315224,0,Victim,Killed,Adult 18+,Male
314652,0,Victim,Killed,Adult 18+,Male
315570,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315570,1,Victim,Unharmed,Adult 18+,Male
314654,0,Victim,Injured,Adult 18+,Male
314836,0,Victim,Killed,Adult 18+,Male
314836,1,Victim,Injured,Adult 18+,Male
315557,0,Victim,Killed,Adult 18+,Male
315557,1,Victim,Injured,Adult 18+,Male
321056,0,Subject-Suspect,Unharmed,Adult 18+,Male
314698,0,Victim,Injured,Adult 18+,Male
315085,0,Victim,Injured,Adult 18+,Male
315085,1,Victim,Injured,Teen 12-17,Male
314859,0,Subject-Suspect,Killed,Adult 18+,Male
315080,0,Victim,Killed,Adult 18+,Male
315080,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315080,2,Subject-Suspect,Unharmed,,Male
315080,3,Subject-Suspect,Unharmed,,Male
315072,0,Victim,Killed,Adult 18+,Male
315123,0,Victim,Killed,Adult 18+,Male
315123,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316188,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314640,0,Victim,Killed,Adult 18+,Male
315150,0,Victim,Injured,Child 0-11,Male
315150,1,Subject-Suspect,Unharmed,Child 0-11,Male
315187,0,Victim,"Unharmed, Arrested",Adult 18+,Male
315187,1,Victim,Killed,Adult 18+,Male
315187,2,Victim,Injured,Adult 18+,Male
315187,3,Subject-Suspect,Injured,Child 0-11,Male
319955,0,Subject-Suspect,Unharmed,Adult 18+,Male
315130,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315069,0,Victim,Injured,Adult 18+,Male
315069,1,Victim,Injured,Adult 18+,Male
315063,0,Victim,Injured,Adult 18+,Male
315060,0,Victim,Injured,Adult 18+,Male
315310,0,Victim,Injured,Adult 18+,Male
315310,1,Subject-Suspect,Unharmed,,Male
315310,2,Subject-Suspect,Unharmed,,Male
315310,3,Subject-Suspect,Unharmed,,Male
314702,0,Subject-Suspect,Unharmed,Adult 18+,Male
314477,0,Victim,Injured,Adult 18+,Female
317833,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314759,0,Victim,Injured,Teen 12-17,Male
314759,1,Subject-Suspect,Unharmed,,Male
316374,0,Victim,Unharmed,Adult 18+,Female
316374,1,Subject-Suspect,Unharmed,Adult 18+,Male
315346,0,Victim,Injured,Adult 18+,Male
318323,0,Victim,Killed,Adult 18+,Female
318323,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
318323,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
315551,0,Subject-Suspect,Injured,Adult 18+,Male
315551,1,Subject-Suspect,Injured,Adult 18+,Male
315044,0,Victim,Injured,Child 0-11,Male
315048,0,Victim,Killed,Adult 18+,Male
315048,1,Subject-Suspect,Unharmed,,
315048,2,Subject-Suspect,Unharmed,,
315054,0,Victim,Killed,Adult 18+,Male
315054,1,Victim,Injured,,
315054,2,Victim,Injured,,
317699,0,Victim,Injured,Adult 18+,Male
315979,0,Victim,Unharmed,Teen 12-17,Male
315979,1,Victim,Unharmed,Teen 12-17,Male
315979,2,Subject-Suspect,Arrested,Adult 18+,Male
319918,0,Subject-Suspect,Unharmed,Adult 18+,Male
338144,0,Victim,Injured,Adult 18+,Female
338144,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314711,0,Victim,Unharmed,Adult 18+,Female
314711,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315169,0,Victim,Killed,Teen 12-17,Female
315169,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315009,0,Victim,Killed,Adult 18+,Female
315009,1,Subject-Suspect,Killed,Adult 18+,Male
317674,0,Victim,Unharmed,Adult 18+,Female
317674,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314981,0,Subject-Suspect,Injured,Adult 18+,Male
314720,0,Victim,Unharmed,Adult 18+,Female
314720,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314688,0,Subject-Suspect,Killed,Adult 18+,Male
314728,0,Victim,Injured,Adult 18+,Male
314728,1,Victim,Injured,Adult 18+,Male
315355,0,Subject-Suspect,Unharmed,Adult 18+,Male
315845,0,Victim,Killed,Adult 18+,Male
315851,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315814,0,Victim,Unharmed,Adult 18+,Male
315814,1,Victim,Unharmed,Adult 18+,Female
315814,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
320468,0,Victim,Injured,Adult 18+,Male
320468,1,Subject-Suspect,Unharmed,Adult 18+,Male
320468,2,Subject-Suspect,Unharmed,Adult 18+,Male
319923,0,Subject-Suspect,Unharmed,Adult 18+,Male
315467,0,Victim,Killed,Adult 18+,Male
315467,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314912,0,Victim,Killed,Adult 18+,Male
314912,1,Victim,Injured,,
314494,0,Victim,Injured,Adult 18+,Male
314494,1,Victim,Injured,Adult 18+,Male
317981,0,Victim,Injured,Adult 18+,Male
317981,1,Subject-Suspect,Unharmed,Adult 18+,Male
314917,0,Victim,Killed,Adult 18+,Male
315485,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
326170,0,Victim,Injured,Adult 18+,Male
326170,1,Subject-Suspect,Unharmed,Adult 18+,Male
315510,0,Victim,Unharmed,Adult 18+,Male
315510,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315510,2,Subject-Suspect,Unharmed,Adult 18+,Male
315517,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
314738,0,Victim,Unharmed,Adult 18+,Male
314738,1,Victim,Unharmed,Adult 18+,Male
314741,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314901,0,Victim,Injured,Adult 18+,Male
315369,0,Victim,Unharmed,Adult 18+,Male
315369,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315520,0,Victim,Unharmed,Adult 18+,Male
315520,1,Subject-Suspect,Unharmed,Adult 18+,Male
315520,2,Subject-Suspect,Unharmed,Adult 18+,Male
314795,0,Victim,Killed,Adult 18+,Male
314795,1,Subject-Suspect,,,Male
314795,2,Subject-Suspect,Unharmed,,Male
314795,3,Subject-Suspect,Unharmed,,Male
314763,0,Victim,Killed,Child 0-11,Male
314832,0,Victim,Injured,Adult 18+,Male
314858,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315888,0,Victim,Injured,Adult 18+,Female
315888,1,Victim,Injured,Adult 18+,Female
314537,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
322055,0,Victim,Unharmed,Adult 18+,Male
314893,0,Victim,Injured,Adult 18+,Male
314463,0,Victim,Injured,Adult 18+,Male
314463,1,Subject-Suspect,,,
314819,0,Victim,Injured,Adult 18+,Male
314819,1,Subject-Suspect,Unharmed,Adult 18+,Male
314819,2,Subject-Suspect,Unharmed,Adult 18+,Male
314467,0,Victim,Killed,Adult 18+,Male
314467,1,Subject-Suspect,Unharmed,,Male
315612,0,Victim,Injured,Adult 18+,Male
315959,0,Victim,Injured,Adult 18+,Male
315959,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315885,0,Victim,Injured,Adult 18+,Male
314700,0,Subject-Suspect,Injured,Adult 18+,Male
315881,0,Victim,Killed,Adult 18+,Male
315881,1,Victim,Killed,Adult 18+,Female
315881,2,Victim,Injured,Child 0-11,Female
314479,0,Victim,Unharmed,Adult 18+,
314479,1,Subject-Suspect,Injured,Adult 18+,Male
315204,0,Victim,Injured,Adult 18+,Female
315204,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316422,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315391,0,Subject-Suspect,Unharmed,Adult 18+,Male
315393,0,Victim,Unharmed,Adult 18+,Male
314767,0,Victim,Injured,Adult 18+,Male
314767,1,Subject-Suspect,Unharmed,Adult 18+,Female
315853,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
315853,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
314770,0,Victim,Unharmed,Adult 18+,Female
314770,1,Subject-Suspect,Unharmed,Adult 18+,Male
315876,0,Victim,Injured,Adult 18+,Male
317867,0,Victim,Killed,Adult 18+,Male
317001,0,Subject-Suspect,Killed,Adult 18+,Male
315804,0,Victim,Killed,Adult 18+,Female
315804,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315914,0,Victim,Killed,Adult 18+,Male
315914,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Female
314979,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315724,0,Victim,Injured,,
315724,1,Victim,Injured,,
315724,2,Victim,Injured,,
315724,3,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315724,4,Subject-Suspect,"Unharmed, Arrested",,Male
314985,0,Victim,Injured,Adult 18+,Male
314985,1,Subject-Suspect,Unharmed,Adult 18+,Male
355439,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
355439,1,Victim,Injured,Child 0-11,Male
355439,2,Victim,Unharmed,Adult 18+,Female
316121,0,Victim,Unharmed,Adult 18+,Female
316121,1,Subject-Suspect,Unharmed,Adult 18+,Male
315527,0,Victim,Unharmed,Adult 18+,Female
315527,1,Victim,Unharmed,Child 0-11,
315527,2,Subject-Suspect,Unharmed,Adult 18+,Male
315361,0,Victim,Injured,Adult 18+,Male
315361,1,Victim,"Injured, Arrested",,Male
316111,0,Victim,Injured,Adult 18+,Male
316111,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314921,0,Victim,Killed,Adult 18+,Male
315539,0,Victim,Killed,Adult 18+,Male
315003,0,Victim,Injured,Adult 18+,Male
317862,0,Subject-Suspect,Arrested,Adult 18+,Male
317871,0,Subject-Suspect,Unharmed,Adult 18+,Male
314962,0,Victim,Injured,Adult 18+,Female
314962,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315546,0,Subject-Suspect,Injured,Adult 18+,Male
316592,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316592,1,Subject-Suspect,Unharmed,,Male
316592,2,Subject-Suspect,Unharmed,,Male
316592,3,Subject-Suspect,Unharmed,,Male
316592,4,Subject-Suspect,Unharmed,,Male
315599,0,Victim,Killed,Adult 18+,Male
315599,1,Victim,Injured,Adult 18+,Male
315599,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315832,0,Victim,Unharmed,Adult 18+,Male
315832,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316392,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315843,0,Victim,Injured,Adult 18+,Male
315145,0,Victim,Injured,Adult 18+,Male
315145,1,Subject-Suspect,Unharmed,Adult 18+,Male
315858,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314947,0,Victim,Injured,Adult 18+,Male
316432,0,Victim,Unharmed,Adult 18+,Female
316432,1,Subject-Suspect,Unharmed,Adult 18+,Male
315891,0,Victim,Injured,Adult 18+,Male
315046,0,Subject-Suspect,Unharmed,Adult 18+,Male
319945,0,Subject-Suspect,Unharmed,Teen 12-17,Male
319945,1,Subject-Suspect,Unharmed,Teen 12-17,Male
319945,2,Subject-Suspect,Unharmed,Teen 12-17,Male
319945,3,Subject-Suspect,Unharmed,Teen 12-17,Male
319945,4,Victim,Unharmed,Teen 12-17,Male
319945,5,Victim,Unharmed,Teen 12-17,Male
315246,0,Victim,Injured,Teen 12-17,Male
319969,0,Subject-Suspect,Unharmed,Adult 18+,Male
315670,0,Victim,Injured,Adult 18+,Male
315670,1,Subject-Suspect,Unharmed,,
315670,2,Subject-Suspect,Unharmed,,
319973,0,Subject-Suspect,Unharmed,Adult 18+,Male
315185,0,Subject-Suspect,Unharmed,Teen 12-17,Male
316243,0,Victim,Injured,Adult 18+,Male
316243,1,Subject-Suspect,Unharmed,Adult 18+,Male
315212,0,Victim,Killed,Adult 18+,Male
320728,0,Victim,Injured,Adult 18+,Male
314954,0,Subject-Suspect,Killed,Adult 18+,Male
316264,0,Victim,"Unharmed, Arrested",Adult 18+,Male
316264,1,Subject-Suspect,Unharmed,Adult 18+,Male
316264,2,Subject-Suspect,Unharmed,,Male
319925,0,Victim,Unharmed,Adult 18+,Female
315036,0,Victim,Killed,Adult 18+,Male
315036,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315091,0,Victim,Injured,Adult 18+,Male
317253,0,Victim,Unharmed,Adult 18+,Female
317253,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
317253,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315575,0,Subject-Suspect,Killed,Adult 18+,Male
315738,0,Victim,Unharmed,Adult 18+,
315738,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315112,0,Victim,Injured,Adult 18+,Male
315651,0,Victim,Killed,Adult 18+,Male
315121,0,Subject-Suspect,Injured,Adult 18+,Male
316176,0,Subject-Suspect,Unharmed,Adult 18+,Male
316184,0,Victim,Injured,Adult 18+,Male
316184,1,Subject-Suspect,Unharmed,,Male
316184,2,Subject-Suspect,Unharmed,,Male
315142,0,Subject-Suspect,Unharmed,Adult 18+,Male
315142,1,Subject-Suspect,Unharmed,Adult 18+,Male
315820,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315820,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315132,0,Victim,Injured,Child 0-11,Female
315132,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
316172,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315954,0,Victim,"Unharmed, Arrested",Adult 18+,Male
315954,1,Subject-Suspect,Unharmed,Adult 18+,Female
315350,0,Victim,Killed,Adult 18+,Male
315350,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315397,0,Victim,Killed,Adult 18+,Male
315451,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315451,1,Victim,Unharmed,Adult 18+,Female
315451,2,Victim,Unharmed,,Female
315451,3,Victim,Unharmed,Child 0-11,Male
315436,0,Victim,Injured,Adult 18+,Male
315460,0,Victim,Injured,Teen 12-17,Male
314821,0,Victim,Injured,Child 0-11,Male
314821,1,Subject-Suspect,Unharmed,Adult 18+,Male
315462,0,Victim,Injured,Adult 18+,Male
315464,0,Victim,Killed,Adult 18+,Male
314970,0,Victim,Killed,Adult 18+,Male
314970,1,Subject-Suspect,Unharmed,Adult 18+,Female
315244,0,Victim,Injured,Teen 12-17,Male
315252,0,Victim,Injured,Adult 18+,Male
315252,1,Subject-Suspect,Unharmed,,Male
315252,2,Subject-Suspect,Unharmed,,Male
315758,0,Victim,Killed,Adult 18+,Male
314904,0,Victim,Killed,Adult 18+,Male
314904,1,Subject-Suspect,Arrested,Adult 18+,Male
321311,0,Subject-Suspect,Unharmed,Adult 18+,Male
321311,1,Subject-Suspect,Unharmed,Adult 18+,Male
321311,2,Subject-Suspect,Unharmed,Adult 18+,Male
321311,3,Subject-Suspect,Unharmed,Adult 18+,Male
316259,0,Victim,Injured,Child 0-11,Male
316259,1,Subject-Suspect,Unharmed,Adult 18+,
315438,0,Victim,Killed,Adult 18+,Male
315501,0,Victim,Injured,Adult 18+,Female
315780,0,Victim,Injured,Adult 18+,Male
315780,1,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
315780,2,Subject-Suspect,Unharmed,Adult 18+,Male
315919,0,Victim,Injured,Adult 18+,Male
315919,1,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
315402,0,Victim,Injured,Adult 18+,Female
315402,1,Subject-Suspect,Unharmed,,Male
315399,0,Victim,Injured,Adult 18+,Male
315399,1,Subject-Suspect,Unharmed,,Male
315442,0,Victim,Killed,Adult 18+,Male
315407,0,Victim,Injured,Adult 18+,Male
315416,0,Victim,Injured,Adult 18+,Male
315423,0,Victim,Injured,Adult 18+,Male
315423,1,Subject-Suspect,Unharmed,,Male
315423,2,Subject-Suspect,Unharmed,,Male
315429,0,Victim,Injured,Adult 18+,Male
315431,0,Victim,Injured,Adult 18+,Male
315433,0,Victim,Unharmed,Adult 18+,
315433,1,Subject-Suspect,Unharmed,Adult 18+,Male
315409,0,Victim,Injured,Adult 18+,Male
315106,0,Victim,Killed,Adult 18+,Female
315106,1,Victim,Injured,Adult 18+,Male
315106,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315440,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315295,0,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315295,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315784,0,Victim,Killed,Adult 18+,Female
315478,0,Victim,Injured,Adult 18+,Male
314945,0,Subject-Suspect,"Injured, Arrested",Adult 18+,Male
315977,0,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
315411,0,Victim,Killed,Adult 18+,Male
315411,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315411,2,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314812,0,Victim,Killed,Adult 18+,Female
314812,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
315173,0,Victim,Killed,Teen 12-17,Male
315173,1,Victim,Injured,Adult 18+,Male
315173,2,Subject-Suspect,"Unharmed, Arrested",Teen 12-17,Male
315173,3,Subject-Suspect,Killed,Teen 12-17,Male
315596,0,Victim,Killed,Adult 18+,Male
315183,0,Victim,Killed,Teen 12-17,Male
315183,1,Subject-Suspect,"Unharmed, Arrested",Adult 18+,Male
314923,0,Victim,Injured,Adult 18+,Male
314923,1,Subject-Suspect,Unharmed,Adult 18+,Female
315999,0,Victim,Injured,Adult 18+,Male
316001,0,Victim,Injured,Teen 12-17,Male
